Unnamed: 0,dialogue,utterance_id,utterance_type,utterance_text,labels,bounds
135,20230130_115358_944518,25,bot,"Das verstehe ich. Aber hast Du schon einmal daran gedacht: Die Aus- und Weiterbildung von Ärzt:innen ist sehr teuer. MedKIs entlasten sie bezüglich medizinischem Fachwissen, machen sie aber nicht überflüssig, da sie für Untersuchungen und Gespräche weiterhin notwendig sind. Insgesamt ist das Szenario kostengünstiger - bei höherer Qualität der Behandlung.","['intro_1', 'z_trans_2', 'Z.P5']","[(0, 18), (18, 59), (59, 357)]"
136,20230130_115358_944518,26,user,Hacker,['Z.K9'],"[(0, 6)]"
137,20230130_115358_944518,27,bot,"Du merkst an, dass die medKI nicht vor Hacker- und Cyberangriffen geschützt werden kann. Das verstehe ich. Direkt dazu: Mit der zunehmenden Digitalisierung, etwa mit Einführung der digitalen Patient:innenakte, müssen sich Kliniken ohnehin stärker gegen Cyberangriffe schützen. Die fertigen Systeme laufen im geschützten Bereich der Klinik und unterliegen dem gleichen Schutz wie Patient:innendaten.","['intro_28', 'Z.K9', 'intro_51', 'Z.K9-1']","[(0, 19), (19, 89), (89, 120), (120, 399)]"
138,20230130_115358_944518,28,user,Teure Wartung,['Z.P1-2'],"[(0, 14)]"
139,20230130_115358_944518,29,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders ausdrücken?",['intro_62'],"[(0, 80)]"
140,20230130_115358_944518,30,user,Reparaturen,['NZ.G3'],"[(0, 12)]"
141,20230130_115358_944518,31,bot,Das ist möglich. Aber zu beachten ist: Ein medKI könnte aufgrund der bekannten Datenmengen Diagnosen und Therapieeffekte genauer einschätzen als Ärzt:innen. Dadurch könnte sie verschiedene Alternativen mit Wahrscheinlichkeitsangaben für Patient:innen in schwierigen Situationen aufzeigen.,"['intro_2', 'z_trans_12', 'Z.P6']","[(0, 17), (17, 39), (39, 289)]"
142,20230130_115358_944518,32,user,Missverständnisse,['OTHER'],"[(0, 17)]"
143,20230130_115358_944518,33,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders ausdrücken?",['intro_62'],"[(0, 80)]"
144,20230130_124046_052513,0,user,Kosten,['Z.P5'],"[(0, 6)]"
145,20230130_124046_052513,1,bot,"Du merkst an, dass die medKI kostengünstiger bei höherer Qualität ist. Das verstehe ich. Direkt dazu: Es sollte aber auch ausreichend Geld vorhanden sein, um gute Medizin bereitzustellen. Notfalls muss mehr Geld für die medizinische Versorgung ausgegeben werden.","['intro_28', 'Z.P5', 'intro_51', 'Z.P5-1']","[(0, 19), (19, 71), (71, 102), (102, 263)]"
146,20230130_124046_052513,2,user,Ja das stimmt,['CONSENT'],"[(0, 13)]"
147,20230130_124046_052513,3,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders formulieren?",['intro_61'],"[(0, 81)]"
148,20230130_124046_052513,4,user,Ich finde das durch die Einsparungen durch weniger Personal die Kosten für bessere Medizinischeversorgung gesichert wären,['Z.P5'],"[(0, 121)]"
149,20230130_124046_052513,5,bot,"Das ist möglich. Aber zu beachten ist: Eine medKI kann zwar den Ärztemangel lindern, aber dafür wird mehr medizinisches Fachpersonal (u.a.  Pflegeberufe, Praxishelfer:innen, medizinische Fachassistent:innnen usw.) einschl. neuer, ähnlicher Berufsbilder benötigt.","['intro_2', 'z_trans_12', 'Z.P1-1']","[(0, 17), (17, 39), (39, 264)]"
150,20230130_124046_052513,6,user,Ja aber es würde den Arbeitsablauf vereinfachen,['Z.P1'],"[(0, 47)]"
151,20230130_124046_052513,7,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders ausdrücken?",['intro_62'],"[(0, 80)]"
152,20230130_124046_052513,8,user,Die Abläufe würden durch den Bot schneller gehen,['Z.P1'],"[(0, 48)]"
153,20230130_124046_052513,9,bot,"Das verstehe ich. Um auch noch einmal eine andere Seite zu beleuchten: Wenn Fehler vom Fachpersonal in den Datenerhebungszentren gemacht werden, kommt die medKI zu falschen Schlussfolgerungen. Daher kann man sich auf die Entscheidungen nicht verlassen.","['intro_1', 'z_trans_13', 'Z.K18']","[(0, 18), (18, 71), (71, 253)]"
154,20230130_124046_052513,10,user,Ja das ist mir egal,['OTHER'],"[(0, 19)]"
155,20230130_124046_052513,11,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders ausdrücken?",['intro_62'],"[(0, 80)]"
156,20230130_124046_052513,12,user,Der Chatbot hilft um an der Rezeption den Ablauf zu erleichtern,['Z.P1'],"[(0, 63)]"
157,20230130_124046_052513,13,bot,"Das verstehe ich. Um auch noch einmal eine andere Seite zu beleuchten: Patient:innen sind bei schwerwiegenden medizinischen Entscheidungen keine rationalen Entscheider:innen. Die Berücksichtigung ihrer Gefühlslage, bis hin zur Verzweiflung, ist essentiell. Hier stößt eine medKI an ihre Grenzen, da ihr echtes Einfühlungsvermögen gänzlich fehlt.","['intro_1', 'z_trans_13', 'Z.K7']","[(0, 18), (18, 71), (71, 346)]"
158,20230130_124046_052513,14,user,Ja das stimmt aber,['CONSENT'],"[(0, 18)]"
159,20230130_124046_052513,15,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders formulieren?",['intro_61'],"[(0, 81)]"
160,20230130_113437_111697,0,user,"Die MedKI kann unterstützen, den Mangel an Ärzten entgegenzuwirken. Durch den demographischen Wandel wird es mehr kranke und alte Menschen geben. Dadurch brauchen wir mehr Ärzte",['Z.P4'],"[(0, 177)]"
161,20230130_113437_111697,1,bot,"Du sagst, dass die erhöhte medizinische Nachfrage einer alternden Gesellschaft am besten durch medKI befriedigt werden kann. Das ist ein gutes Argument. Direkt dazu: Der Ärztemangel ist jedoch ein Problem des unterfinanzierten Gesundheitssystems. Dieses muss zuerst verbessert werden, medKIs allein können diese Probleme nicht beheben.","['intro_27', 'Z.P4', 'intro_47', 'Z.P4-1']","[(0, 15), (15, 125), (125, 166), (166, 336)]"
162,20230130_113437_111697,2,user,Die KI kann von mehreren Nationen entwickelt werden. Dadurch sinken die Kosten,['Z.P5'],"[(0, 78)]"
163,20230130_113437_111697,3,bot,"Dein Argument ist, dass die medKI kostengünstiger bei höherer Qualität ist. Das verstehe ich. Direkt dazu: Es sollte aber auch ausreichend Geld vorhanden sein, um gute Medizin bereitzustellen. Notfalls muss mehr Geld für die medizinische Versorgung ausgegeben werden.","['intro_25', 'Z.P5', 'intro_51', 'Z.P5-1']","[(0, 24), (24, 76), (76, 107), (107, 268)]"
164,20230130_113437_111697,4,user,"Sobald eine selbst lernende Ki entwickelt wurde, wird das Entwickeln nicht mehr viel kosten",['Z.P5'],"[(0, 91)]"
165,20230130_113437_111697,5,bot,"Mit anderen Worten, die medKI ist kostengünstiger bei höherer Qualität. Das kann ich nachvollziehen. Um auch noch einmal eine andere Seite zu beleuchten: Eine medKI kann zwar den Ärztemangel lindern, aber dafür wird mehr medizinisches Fachpersonal (u.a.  Pflegeberufe, Praxishelfer:innen, medizinische Fachassistent:innnen usw.) einschl. neuer, ähnlicher Berufsbilder benötigt.","['intro_32', 'Z.P5', 'intro_53', 'z_trans_13', 'Z.P1-1']","[(0, 20), (20, 72), (72, 101), (101, 154), (154, 379)]"
166,20230130_113437_111697,6,user,Dafür kann der First Level Support von Ärzten abgewendet werden und durch KIs übernommen werden,['Z.P5'],"[(0, 95)]"
167,20230130_113437_111697,7,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders formulieren?",['intro_61'],"[(0, 81)]"
168,20230130_113437_111697,8,user,Ärzte,['OTHER'],"[(0, 6)]"
169,20230130_113437_111697,9,bot,"Das ist möglich. Um auch noch einmal eine andere Seite zu beleuchten: Wenn Fehler vom Fachpersonal in den Datenerhebungszentren gemacht werden, kommt die medKI zu falschen Schlussfolgerungen. Daher kann man sich auf die Entscheidungen nicht verlassen.","['intro_2', 'z_trans_13', 'Z.K18']","[(0, 17), (17, 70), (70, 252)]"
170,20230130_115047_063042,0,user,Ich glaube die Berufserfahrung von Ärzt:innen ist nicht durch Pateintendaten für eine KI zu ersetzen,['Z.K6'],"[(0, 100)]"
171,20230130_115047_063042,1,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders formulieren?",['intro_61'],"[(0, 81)]"
172,20230130_115047_063042,2,user,Praktische Erfahrung echter Ärzte ist besser als eine KI,['Z.K6'],"[(0, 56)]"
173,20230130_115047_063042,3,bot,"Das verstehe ich. Um auch noch einmal eine andere Seite zu beleuchten: Eine medKI wäre rund um die Uhr erreichbar; in der Nacht oder am Wochenende, wenn auch nur in einer Notbesetzung mit medizinischem Hilfspersonal. Das ließe sich ohne medKI sonst nur in großen Kliniken sicherstellen und wäre auf dem Land nicht möglich.","['intro_1', 'z_trans_13', 'Z.P1']","[(0, 18), (18, 71), (71, 323)]"
174,20230130_115047_063042,4,user,Das stimmt aber was ist mit der Menschlichkeit?,['Z.K1'],"[(0, 47)]"
175,20230130_115047_063042,5,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders ausdrücken?",['intro_62'],"[(0, 80)]"
176,20230130_115047_063042,6,user,Echte Ärzte können empathisch auf Patientinnen eingehen,['Z.K1'],"[(0, 55)]"
177,20230130_115047_063042,7,bot,Das mag sein. Aber zu beachten ist: Die Anwendung einer medKI ist standardisiert und reproduzierbar. Sie hängt nicht von den unterschiedlichen Fähigkeiten oder der Tagesform der behandelnden Ärzt:innen ab. Stattdessen liefert sie gleichbleibend gute Ergebnisse und ermüdet im Gegensatz zum menschlichen Gehirn nicht.,"['intro_3', 'z_trans_12', 'Z.P2']","[(0, 14), (14, 36), (36, 317)]"
178,20230130_115047_063042,8,user,Macht das zukünftig ein Medizin Studium irrelrvant?,['OTHER'],"[(0, 51)]"
179,20230130_115047_063042,9,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders ausdrücken?",['intro_62'],"[(0, 80)]"
180,20230130_115047_063042,10,user,Wird die KI alle Ärzte ersetzen?,['OTHER'],"[(0, 32)]"
181,20230130_115047_063042,11,bot,"Das mag sein. Ansprechen möchte ich noch: Ärztliche Leistungen werden immer mehr nachgefragt, sowohl wegen höheren Ansprüchen als auch der Alterung der Gesellschaft. Die medKIs sind notwendig, um den steigenden Bedarf qualitativ hochwertig zu befriedigen, insbesondere auch auf dem Land.","['intro_3', 'z_trans_11', 'Z.P4']","[(0, 14), (14, 42), (42, 288)]"
182,20230130_115047_063042,12,user,Zur diagnose mag eine KI gut sein aber um sich um Patientinnen zu kümmern braucht es einen Menschen,['Z.K1'],"[(0, 99)]"
183,20230130_115047_063042,13,bot,"Du sagst, dass die medKI unpersönlicher ist. Darauf geht unser Szenario wie folgt ein: Eine medKI trifft nur Entscheidungen, menschliche Zuwendung wird nach wie vor durch psychologisch geschultes medizinisches Fachpersonal gewährleistet, auf Patient:innen-Wunsch auch feste Vertrauenspersonen. Daher ist eher eine Zunahme an psychischem Beistand zu erwarten.","['intro_27', 'Z.K1', 'intro_55', 'Z.K1-1']","[(0, 15), (15, 45), (45, 87), (87, 359)]"
184,20230130_115047_063042,14,user,Das finde ich ist eine gute Lösung,['CONSENT'],"[(0, 34)]"
185,20230130_115047_063042,15,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders ausdrücken?",['intro_62'],"[(0, 80)]"
186,20230130_115047_063042,16,user,Solange die KI genug Daten bekommt,['NZ.G3'],"[(0, 34)]"
187,20230130_115047_063042,17,bot,"Das verstehe ich. Aber zu beachten ist: Patient:innen haben ein Recht auf die neuesten evidenzbasierten Empfehlungen hinsichtlich ihrer Diagnostik und Therapie, was durch eine medKI gewährleistet ist. Das ist bei Ärzt:innen, die sich neben ihrem stressigen Job mühsam weiterbilden müssen, nicht immer gewährleistet.","['intro_1', 'z_trans_12', 'Z.P3']","[(0, 18), (18, 40), (40, 316)]"
188,20230130_115047_063042,18,user,Die KI würde auch unter Stress fehlerfrei arbeiten im Gegensatz zu Ärzten,['Z.P2'],"[(0, 73)]"
189,20230130_115047_063042,19,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders formulieren?",['intro_61'],"[(0, 81)]"
190,20230130_115047_063042,20,user,Menschliche Fehler sind bei der KI ausgeschlossen,['Z.P2'],"[(0, 49)]"
191,20230130_115047_063042,21,bot,"Das ist möglich. Ansprechen möchte ich noch: Die Aus- und Weiterbildung von Ärzt:innen ist sehr teuer. MedKIs entlasten sie bezüglich medizinischem Fachwissen, machen sie aber nicht überflüssig, da sie für Untersuchungen und Gespräche weiterhin notwendig sind. Insgesamt ist das Szenario kostengünstiger - bei höherer Qualität der Behandlung.","['intro_2', 'z_trans_11', 'Z.P5']","[(0, 17), (17, 45), (45, 343)]"
192,20230130_115047_063042,22,user,Ich stimme zu,['CONSENT'],"[(0, 13)]"
193,20230130_115047_063042,23,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders formulieren?",['intro_61'],"[(0, 81)]"
194,20230130_123604_501237,0,user,Entlastung des medizinischen Systems,['Z.P1'],"[(0, 36)]"
195,20230130_123604_501237,1,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders formulieren?",['intro_61'],"[(0, 81)]"
196,20230130_123604_501237,2,user,Entlastung von Ärzten,['Z.P1'],"[(0, 21)]"
197,20230130_123604_501237,3,bot,"Das mag sein. Um auch noch einmal eine andere Seite zu beleuchten: Eine medKI kann zwar den Ärztemangel lindern, aber dafür wird mehr medizinisches Fachpersonal (u.a.  Pflegeberufe, Praxishelfer:innen, medizinische Fachassistent:innnen usw.) einschl. neuer, ähnlicher Berufsbilder benötigt.","['intro_3', 'z_trans_13', 'Z.P1-1']","[(0, 14), (14, 67), (67, 292)]"
198,20230130_123604_501237,4,user,Das schafft zusätzliche Arbeitsplätze,['Z.K14-1'],"[(0, 37)]"
199,20230130_123604_501237,5,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders ausdrücken?",['intro_62'],"[(0, 80)]"
200,20230130_123604_501237,6,user,Neue Berufsfelder schaffen zusätzliche Arbeitsplätze,['Z.K14-1'],"[(0, 52)]"
201,20230130_123604_501237,7,bot,"Das verstehe ich. Aber hast Du schon einmal daran gedacht: Wenn Fehler vom Fachpersonal in den Datenerhebungszentren gemacht werden, kommt die medKI zu falschen Schlussfolgerungen. Daher kann man sich auf die Entscheidungen nicht verlassen.","['intro_1', 'z_trans_2', 'Z.K18']","[(0, 18), (18, 59), (59, 241)]"
202,20230130_123604_501237,8,user,Menschen können auch Fehler machen,['Z.K15-1'],"[(0, 35)]"
203,20230130_123604_501237,9,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders ausdrücken?",['intro_62'],"[(0, 80)]"
204,20230130_123604_501237,10,user,Ärzte können auch Fehler machen,['Z.K15-1'],"[(0, 32)]"
205,20230130_123604_501237,11,bot,"Das verstehe ich. Um auch noch einmal eine andere Seite zu beleuchten: Patient:innen sind bei schwerwiegenden medizinischen Entscheidungen keine rationalen Entscheider:innen. Die Berücksichtigung ihrer Gefühlslage, bis hin zur Verzweiflung, ist essentiell. Hier stößt eine medKI an ihre Grenzen, da ihr echtes Einfühlungsvermögen gänzlich fehlt.","['intro_1', 'z_trans_13', 'Z.K7']","[(0, 18), (18, 71), (71, 346)]"
206,20230130_123604_501237,12,user,Schwerwiegende Fälle sollten weiterhin von Ärzten behandelt werden. Nur bei einfachen Diagnosen kommt die KI zum Einsatz,['FAQ.6-1'],"[(0, 120)]"
207,20230130_123604_501237,13,bot,"Du merkst an, dass die medKI immer auf dem aktuellen Stand medizinischen Wissens ist. Das ist ein gutes Argument. Direkt dazu: Die Weiterentwicklung und Überwachung der medKI in Kompetenzzentren verlagert das Problem allerdings nur, da ein durch Menschen gesteuerter Prozess notwendig bleibt, was zu Fehlern führen kann.","['intro_28', 'Z.P3', 'intro_47', 'Z.P3-1']","[(0, 19), (19, 86), (86, 127), (127, 321)]"
208,20230130_123604_501237,14,user,Die KI kann sich vielleicht auch selbständig Wissen aneignen durch einen Algorithmus,['Z.K4-1'],"[(0, 84)]"
209,20230130_123604_501237,15,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders ausdrücken?",['intro_62'],"[(0, 80)]"
210,20230130_123604_501237,16,user,Eine KI zu warten ist einfacher als ein Medizinstudium,['Z.P5'],"[(0, 54)]"
211,20230130_123604_501237,17,bot,"Das ist möglich. Aber zu beachten ist: MedKIs führen dazu, dass Patient:innen alleine bleiben, weil sie keine menschliche Zuwendung bekommen. Persönlicher Kontakt mit Ärzt:innen und aufmunternder Zuspruch kann schon zu einer Verbesserung des Zustands beitragen.","['intro_2', 'z_trans_12', 'Z.K1']","[(0, 17), (17, 39), (39, 262)]"
212,20230130_123604_501237,18,user,Das stimmt. Aber eine Kobination aus Ärzten und KI ist die beste Lösung,"['CONSENT', 'NZ.K10']","[(0, 12), (12, 71)]"
213,20230130_123604_501237,19,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders ausdrücken?",['intro_62'],"[(0, 80)]"
214,20230130_123604_501237,20,user,Eine KI könnte in Regionen eingesetzt werden in der es keine Ärzte gibt,['Z.P1'],"[(0, 71)]"
215,20230130_123604_501237,21,bot,Das ist möglich. Um auch noch einmal eine andere Seite zu beleuchten: Eine medKI kann nicht alle Lebensumstände der Patient:innen in die Untersuchung mit einbeziehen. Das Umfeld und die Lebenssituation der Patient:innen können jedoch für die Diagnostik und die passende Therapieentscheidung enorm wichtig sein.,"['intro_2', 'z_trans_13', 'Z.K2']","[(0, 17), (17, 70), (70, 311)]"
216,20230130_121437_815342,0,user,Ich stelle in Frage ob KI das gleiche Einfühlungsvermögen und emotional Kompetenz wie Ärzte haben,['Z.K7'],"[(0, 97)]"
217,20230130_121437_815342,1,bot,"Du merkst an, dass die medKI kein Einfühlungsvermögen zB für verzweifelte Patient:innen hat. Das ist im Szenario bereits berücksichtigt: Da der medKI echtes Einfühlungsvermögen fehlt, sollte das medizinische Fachpersonal in den Untersuchungszentren die Kommunikation insbesondere bei schwierigen Situationen übernehmen.","['intro_28', 'Z.K7', 'intro_56', 'Z.K7-1']","[(0, 19), (19, 93), (93, 137), (137, 320)]"
218,20230130_121437_815342,2,user,"Für was dann überhaupt KI, wenn medizinisches Fachpersonal sowieso da wäre?",['FAQ.G1'],"[(0, 75)]"
219,20230130_121437_815342,3,bot,"Dein Argument ist, dass die medKI zusätzliches medizinisches Fachpersonal benötigt. Das verstehe ich. Andererseits: Das Berufsbild des medizinischen Fachpersonal wird durch die medKI aufgewertet, da es weniger von Ärzt*innen abhängig ist und sich vollständig auf die Patient*innen konzentrieren kann, und daher voraussichtlich häufiger gewählt.","['intro_25', 'Z.P1-1', 'intro_50', 'Z.P1-1-1']","[(0, 24), (24, 84), (84, 116), (116, 347)]"
220,20230130_121437_815342,4,user,Kann KI überhaupt jede Möglichkeit mit ein beziehen?,['Z.K2'],"[(0, 53)]"
221,20230130_121437_815342,5,bot,"Ich bin mir nicht sicher, was du genau meinst. Kannst du das anders formulieren?",['intro_61'],"[(0, 81)]"
222,20230130_121437_815342,6,user,Ist KI in der Lage einwandfrei Diagnosen zu stellen?,['FAQ.2'],"[(0, 52)]"
223,20230130_121437_815342,7,bot,"Das mag sein. Um auch noch einmal eine andere Seite zu beleuchten: Eine medKI wäre rund um die Uhr erreichbar; in der Nacht oder am Wochenende, wenn auch nur in einer Notbesetzung mit medizinischem Hilfspersonal. Das ließe sich ohne medKI sonst nur in großen Kliniken sicherstellen und wäre auf dem Land nicht möglich.","['intro_3', 'z_trans_13', 'Z.P1']","[(0, 14), (14, 67), (67, 319)]"
